"purchase_day";"ticket_price";"ticket_title";"ticket_sub_title";"tickets_count";"total_amount";"currency"
"2017-04-03 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"67";"387,93";"EUR"
"2017-04-03 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"6";"31,26";"EUR"
"2017-04-03 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"7";"16,59";"EUR"
"2017-04-03 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"10";"12,20";"EUR"
"2017-04-03 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"47";"32,90";"EUR"
"2017-04-03 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"52";"9,88";"EUR"
"2017-04-03 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"145";"18,85";"EUR"
"2017-04-03 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"78";"2258,88";"EUR"
"2017-04-03 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"22";"573,54";"EUR"
"2017-04-03 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"15";"178,05";"EUR"
"2017-04-03 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"4";"24,32";"EUR"
"2017-04-03 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2017-04-03 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"360";"334,80";"EUR"
"2017-04-03 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"5770";"3692,80";"EUR"
"2017-04-02 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2017-04-02 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2017-04-02 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"7";"3,22";"EUR"
"2017-04-02 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"214";"68,48";"EUR"
"2017-04-02 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"28";"162,12";"EUR"
"2017-04-02 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"3";"15,63";"EUR"
"2017-04-02 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"5";"11,85";"EUR"
"2017-04-02 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"7";"8,54";"EUR"
"2017-04-02 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"33";"23,10";"EUR"
"2017-04-02 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"42";"7,98";"EUR"
"2017-04-02 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"59";"7,67";"EUR"
"2017-04-02 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"31";"897,76";"EUR"
"2017-04-02 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"17";"443,19";"EUR"
"2017-04-02 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"2";"23,74";"EUR"
"2017-04-02 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2017-04-02 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2017-04-02 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"133";"123,69";"EUR"
"2017-04-02 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2255";"1443,20";"EUR"
"2017-04-01 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2017-04-01 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"27";"12,42";"EUR"
"2017-04-01 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"223";"71,36";"EUR"
"2017-04-01 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"2";"34,76";"EUR"
"2017-04-01 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"24";"138,96";"EUR"
"2017-04-01 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2017-04-01 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"3";"3,66";"EUR"
"2017-04-01 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"35";"24,50";"EUR"
"2017-04-01 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"6";"1,14";"EUR"
"2017-04-01 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"68";"8,84";"EUR"
"2017-04-01 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"21";"608,16";"EUR"
"2017-04-01 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"1";"26,07";"EUR"
"2017-04-01 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"5";"59,35";"EUR"
"2017-04-01 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"6";"20,88";"EUR"
"2017-04-01 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"119";"110,67";"EUR"
"2017-04-01 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2696";"1725,44";"EUR"
"2017-03-31 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"4";"6,96";"EUR"
"2017-03-31 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"49";"22,54";"EUR"
"2017-03-31 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"266";"85,12";"EUR"
"2017-03-31 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"2";"34,76";"EUR"
"2017-03-31 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"33";"191,07";"EUR"
"2017-03-31 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2017-03-31 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"7";"8,54";"EUR"
"2017-03-31 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"41";"28,70";"EUR"
"2017-03-31 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"20";"3,80";"EUR"
"2017-03-31 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"109";"14,17";"EUR"
"2017-03-31 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"33";"955,68";"EUR"
"2017-03-31 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"7";"182,49";"EUR"
"2017-03-31 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"4";"47,48";"EUR"
"2017-03-31 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"2";"12,16";"EUR"
"2017-03-31 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"5";"17,40";"EUR"
"2017-03-31 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"296";"275,28";"EUR"
"2017-03-31 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4571";"2925,44";"EUR"
"2017-03-30 00:00:00";"43,44";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 50% nuolaida";"1";"43,44";"EUR"
"2017-03-30 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"2";"3,48";"EUR"
"2017-03-30 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"43";"19,78";"EUR"
"2017-03-30 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"436";"139,52";"EUR"
"2017-03-30 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"2";"34,76";"EUR"
"2017-03-30 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"23";"133,17";"EUR"
"2017-03-30 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"1";"5,21";"EUR"
"2017-03-30 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"3";"7,11";"EUR"
"2017-03-30 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"5";"6,10";"EUR"
"2017-03-30 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"29";"20,30";"EUR"
"2017-03-30 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"23";"4,37";"EUR"
"2017-03-30 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"120";"15,60";"EUR"
"2017-03-30 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"25";"724,00";"EUR"
"2017-03-30 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"9";"234,63";"EUR"
"2017-03-30 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"7";"83,09";"EUR"
"2017-03-30 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"2";"12,16";"EUR"
"2017-03-30 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"2";"6,96";"EUR"
"2017-03-30 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"276";"256,68";"EUR"
"2017-03-30 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4441";"2842,24";"EUR"
"2017-03-29 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2017-03-29 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"4";"6,96";"EUR"
"2017-03-29 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"27";"12,42";"EUR"
"2017-03-29 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"226";"72,32";"EUR"
"2017-03-29 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"3";"52,14";"EUR"
"2017-03-29 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"34";"196,86";"EUR"
"2017-03-29 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2017-03-29 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"2";"4,74";"EUR"
"2017-03-29 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"5";"6,10";"EUR"
"2017-03-29 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"44";"30,80";"EUR"
"2017-03-29 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"45";"8,55";"EUR"
"2017-03-29 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"134";"17,42";"EUR"
"2017-03-29 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"26";"752,96";"EUR"
"2017-03-29 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"11";"286,77";"EUR"
"2017-03-29 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"5";"59,35";"EUR"
"2017-03-29 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"3";"18,24";"EUR"
"2017-03-29 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"7";"24,36";"EUR"
"2017-03-29 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"235";"218,55";"EUR"
"2017-03-29 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4369";"2796,16";"EUR"
"2017-03-28 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"5";"72,40";"EUR"
"2017-03-28 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"3";"39,09";"EUR"
"2017-03-28 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2017-03-28 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"3";"5,22";"EUR"
"2017-03-28 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"26";"11,96";"EUR"
"2017-03-28 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"374";"119,68";"EUR"
"2017-03-28 00:00:00";"52,13";"9 mėnesių";"9 mėn.(270 d.) bilietas su 80% nuolaida";"1";"52,13";"EUR"
"2017-03-28 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"24";"138,96";"EUR"
"2017-03-28 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"3";"15,63";"EUR"
"2017-03-28 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"3";"7,11";"EUR"
"2017-03-28 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"14";"17,08";"EUR"
"2017-03-28 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"57";"39,90";"EUR"
"2017-03-28 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"5";"0,95";"EUR"
"2017-03-28 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"72";"9,36";"EUR"
"2017-03-28 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"29";"839,84";"EUR"
"2017-03-28 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"11";"286,77";"EUR"
"2017-03-28 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"3";"35,61";"EUR"
"2017-03-28 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"8";"48,64";"EUR"
"2017-03-28 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"3";"10,44";"EUR"
"2017-03-28 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"284";"264,12";"EUR"
"2017-03-28 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4927";"3153,28";"EUR"
"2017-03-27 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2017-03-27 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2017-03-27 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"33";"15,18";"EUR"
"2017-03-27 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"393";"125,76";"EUR"
"2017-03-27 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"2";"34,76";"EUR"
"2017-03-27 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"54";"312,66";"EUR"
"2017-03-27 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"2";"10,42";"EUR"
"2017-03-27 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"7";"16,59";"EUR"
"2017-03-27 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"9";"10,98";"EUR"
"2017-03-27 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"36";"25,20";"EUR"
"2017-03-27 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"42";"7,98";"EUR"
"2017-03-27 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"108";"14,04";"EUR"
"2017-03-27 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"35";"1013,60";"EUR"
"2017-03-27 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"16";"417,12";"EUR"
"2017-03-27 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"5";"59,35";"EUR"
"2017-03-27 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"7";"42,56";"EUR"
"2017-03-27 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"4";"13,92";"EUR"
"2017-03-27 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"319";"296,67";"EUR"
"2017-03-27 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"5400";"3456,00";"EUR"
"2017-03-26 00:00:00";"130,33";"9 mėnesių";"9 mėn. (270 d.) bilietas su 50% nuolaida";"1";"130,33";"EUR"
"2017-03-26 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2017-03-26 00:00:00";"13,03";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 50% nuolaida";"1";"13,03";"EUR"
"2017-03-26 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2017-03-26 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"43";"19,78";"EUR"
"2017-03-26 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"211";"67,52";"EUR"
"2017-03-26 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2017-03-26 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"24";"138,96";"EUR"
"2017-03-26 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"8";"18,96";"EUR"
"2017-03-26 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"21";"14,70";"EUR"
"2017-03-26 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"11";"2,09";"EUR"
"2017-03-26 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"71";"9,23";"EUR"
"2017-03-26 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"23";"666,08";"EUR"
"2017-03-26 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"2";"52,14";"EUR"
"2017-03-26 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"3";"35,61";"EUR"
"2017-03-26 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2017-03-26 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"147";"136,71";"EUR"
"2017-03-26 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2169";"1388,16";"EUR"
"2017-03-25 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2017-03-25 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"1";"1,74";"EUR"
"2017-03-25 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"23";"10,58";"EUR"
"2017-03-25 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"176";"56,32";"EUR"
"2017-03-25 00:00:00";"17,38";"3 mėnesių";"3 mėnesių (90 dienų) bilietas su 80% nuolaida";"1";"17,38";"EUR"
"2017-03-25 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"22";"127,38";"EUR"
"2017-03-25 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"3";"7,11";"EUR"
"2017-03-25 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"26";"18,20";"EUR"
"2017-03-25 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"15";"2,85";"EUR"
"2017-03-25 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"40";"5,20";"EUR"
"2017-03-25 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"10";"289,60";"EUR"
"2017-03-25 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"1";"26,07";"EUR"
"2017-03-25 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"2";"23,74";"EUR"
"2017-03-25 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"1";"6,08";"EUR"
"2017-03-25 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"9";"31,32";"EUR"
"2017-03-25 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"128";"119,04";"EUR"
"2017-03-25 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"2207";"1412,48";"EUR"
"2017-03-24 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"1";"14,48";"EUR"
"2017-03-24 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"4";"6,96";"EUR"
"2017-03-24 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"54";"24,84";"EUR"
"2017-03-24 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"266";"85,12";"EUR"
"2017-03-24 00:00:00";"5,79";"30 dienų";"30 dienų bilietas su 80% nuolaida";"31";"179,49";"EUR"
"2017-03-24 00:00:00";"5,21";"30 dienų";"30 d. bilietas, galioja tik darbo d. su 80% nuolaida";"5";"26,05";"EUR"
"2017-03-24 00:00:00";"2,37";"10 dienų";"10 dienų (240 val.) bilietas su 80% nuolaida";"4";"9,48";"EUR"
"2017-03-24 00:00:00";"1,22";"3 dienų";"3 dienų (72 val.) bilietas su 80% nuolaida";"17";"20,74";"EUR"
"2017-03-24 00:00:00";"0,70";"1 dienos";"1 dienos (24 valandų) bilietas su 80% nuolaida";"54";"37,80";"EUR"
"2017-03-24 00:00:00";"0,19";"60 minučių";"60 minučių bilietas su 80% nuolaida";"3";"0,57";"EUR"
"2017-03-24 00:00:00";"0,13";"30 minučių";"30 minučių bilietas su 80% nuolaida";"107";"13,91";"EUR"
"2017-03-24 00:00:00";"28,96";"30 dienų";"30 dienų bilietas";"20";"579,20";"EUR"
"2017-03-24 00:00:00";"26,07";"30 dienų";"30 d. bilietas, galiojantis tik darbo d.";"4";"104,28";"EUR"
"2017-03-24 00:00:00";"11,87";"10 dienų";"10 dienų (240 val.) bilietas";"4";"47,48";"EUR"
"2017-03-24 00:00:00";"6,08";"3 dienų";"3 dienų (72 valandų) bilietas";"4";"24,32";"EUR"
"2017-03-24 00:00:00";"3,48";"1 dienos";"1 dienos (24 valandų) bilietas";"7";"24,36";"EUR"
"2017-03-24 00:00:00";"0,93";"60 minučių";"60 minučių bilietas";"254";"236,22";"EUR"
"2017-03-24 00:00:00";"0,64";"30 minučių";"30 minučių bilietas";"4221";"2701,44";"EUR"
"2017-03-23 00:00:00";"14,48";"30 dienų";"30 dienų bilietas su 50% nuolaida";"3";"43,44";"EUR"
"2017-03-23 00:00:00";"5,94";"10 dienų";"10 dienų (240 val.) bilietas su 50% nuolaida";"1";"5,94";"EUR"
"2017-03-23 00:00:00";"1,74";"1 dienos";"1 dienos (24 valandų) bilietas su 50% nuolaida";"4";"6,96";"EUR"
"2017-03-23 00:00:00";"0,46";"60 minučių";"60 minučių bilietas su 50% nuolaida";"24";"11,04";"EUR"
"2017-03-23 00:00:00";"0,32";"30 minučių";"30 minučių bilietas su 50% nuolaida";"376";"120,32";"EUR"
"2017-03-23 00:00:00";"34,75";"6 mėnesių";"6 mėnesių (180 dienų) bilietas su 80% nuolaida";"1";"34,75";"EUR"
